STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2003,,245608,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2004,,253974,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2005,,262945.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2006,,275052.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2007,,283365.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2008,,295698.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2009,,305855.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2010,,313659.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2011,,320645,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2012,,327758,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2013,,336695,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2014,,347155,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2015,,359262,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2016,,367907,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2017,,377951,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2018,,389167,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2019,,403216,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2020,,420036,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2021,,431531,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2022,,439225,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AL,Albania,2023,,454496,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2006,,346441.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2007,,349196.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2008,,347780.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2009,,338004.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2010,,326986.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2015,,323134,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2016,,328330,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2017,,335607,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2018,,344593,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2019,,353125,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2020,,365030,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2021,,372935,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2023,,399176,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AM,Armenia,2024,,500862,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2003,,1250479,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2004,,1260899,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2005,,1307945.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2006,,1357587.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2007,,1398599.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2008,,1424026.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2009,,1449077.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2010,,1473385.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2011,,1477599,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2012,,1496357,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2013,,1527257,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2014,,1556658,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2015,,1583928,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2016,,1604967,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2017,,1625517,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2018,,1646992,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2019,,1668559,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2020,,1693627,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2021,,1716287,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2022,,1745690,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2023,,1780703,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AT,Austria,2024,,1817148,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2006,,598700.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2007,,603700.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2008,,602700.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2009,,601200.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2010,,534857.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2011,,527563,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2012,,531286,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2013,,538268,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2014,,553643,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2015,,570788,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2016,,597542,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2017,,620617,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2018,,648082,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2019,,678448,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2020,,719855,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2021,,756232,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2022,,799873,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2023,,859501,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,AZ,Azerbaijan,2024,,930213,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2003,,1762390,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2004,,1780120,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2005,,1799500.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2006,,1809017.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2007,,1810062.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2008,,1819726.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_GE65,65 years or over,T,Total,BE,Belgium,2009,,1836778.0,,,,,
